investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV000499,2024-01-28,119094,SIP,6785,Delhi,New Delhi,T30,36-45,Female,59.5,Mandate,Verified
INV000746,2024-01-28,125498,Lumpsum,102908,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,UPI,Verified
INV004889,2024-01-28,119598,SIP,828,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
INV004259,2024-01-28,148569,SIP,4170,Tamil Nadu,Chennai,T30,26-35,Female,24.3,Net Banking,Verified
INV002801,2024-01-28,148569,Redemption,459989,Madhya Pradesh,Indore,T30,18-25,Male,6.4,UPI,Verified
INV003769,2024-01-28,119599,Redemption,401222,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Cheque,Verified
INV002684,2024-01-28,102887,SIP,567,Delhi,New Delhi,T30,36-45,Female,56.2,Cheque,Verified
INV003644,2024-01-28,149323,Redemption,459081,Gujarat,Ahmedabad,T30,26-35,Female,8.2,Net Banking,Verified
INV004740,2024-01-28,149324,SIP,5425,Tamil Nadu,Chennai,T30,56+,Male,43.4,Net Banking,Verified
INV004540,2024-01-28,118632,Redemption,49766,Punjab,Chandigarh,T30,36-45,Male,48.9,Net Banking,Verified
INV004652,2024-01-28,118633,SIP,8992,Gujarat,Surat,T30,56+,Male,42.9,Cheque,Verified
INV003711,2024-01-28,102886,SIP,2257,Telangana,Hyderabad,T30,36-45,Female,13.1,UPI,Verified
INV001651,2024-01-28,100016,SIP,43304,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified
INV002590,2024-01-28,120844,SIP,49252,West Bengal,Kolkata,T30,36-45,Male,45.1,UPI,Pending
INV003397,2024-01-28,119094,Lumpsum,204205,Haryana,Faridabad,B30,26-35,Male,11.7,UPI,Verified
INV000906,2024-01-28,119093,Lumpsum,214706,Maharashtra,Mumbai,T30,26-35,Male,20.7,Mandate,Verified
INV003142,2024-01-28,119120,SIP,8191,West Bengal,Kolkata,T30,26-35,Male,12.5,Net Banking,Verified
INV004223,2024-01-28,149322,SIP,29362,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,Verified
INV003567,2024-01-28,101207,SIP,42618,Tamil Nadu,Chennai,T30,46-55,Male,76.1,UPI,Pending
INV004683,2024-01-28,119599,SIP,22009,Madhya Pradesh,Indore,T30,26-35,Male,14.4,Mandate,Verified
INV003604,2024-01-28,102887,SIP,565,Punjab,Chandigarh,T30,18-25,Female,7.4,UPI,Verified
INV004583,2024-01-28,125498,Redemption,77768,Maharashtra,Nashik,B30,26-35,Male,13.9,UPI,Pending
INV001512,2024-01-28,118633,SIP,5229,Haryana,Gurugram,T30,46-55,Male,49.4,UPI,Verified
INV000349,2024-01-28,102887,Lumpsum,113097,Maharashtra,Mumbai,T30,18-25,Female,3.8,Net Banking,Verified
INV001361,2024-01-28,120843,SIP,2589,West Bengal,Kolkata,T30,26-35,Female,21.1,Cheque,Pending
INV001921,2024-01-28,101208,SIP,15154,Gujarat,Surat,T30,26-35,Female,13.5,UPI,Verified
INV003990,2024-01-28,149322,Redemption,51636,Gujarat,Ahmedabad,T30,18-25,Male,5.3,Mandate,Verified
INV003958,2024-01-28,120841,Redemption,291190,Haryana,Faridabad,B30,18-25,Male,6.6,Cheque,Verified
INV004766,2024-01-28,120504,SIP,801,Haryana,Gurugram,T30,56+,Male,29.3,Cheque,Verified
INV000683,2024-01-28,120506,SIP,7482,Maharashtra,Mumbai,T30,26-35,Female,17.4,UPI,Verified
INV003613,2024-01-28,118634,SIP,5589,Punjab,Amritsar,B30,26-35,Male,13.5,UPI,Verified
INV000691,2024-01-28,119551,SIP,23892,Tamil Nadu,Chennai,T30,18-25,Female,7.8,Cheque,Verified
INV002640,2024-01-29,119551,SIP,8411,Haryana,Faridabad,B30,56+,Female,50.5,Net Banking,Pending
INV001180,2024-01-29,120504,Redemption,253213,Telangana,Hyderabad,T30,26-35,Male,10.5,Mandate,Verified
INV001326,2024-01-29,101208,SIP,3026,Rajasthan,Udaipur,B30,46-55,Male,54.9,Mandate,Verified
INV001878,2024-01-29,100033,Lumpsum,322624,West Bengal,Kolkata,T30,26-35,Male,7.8,Mandate,Pending
INV003249,2024-01-29,149323,SIP,2656,Punjab,Chandigarh,T30,36-45,Male,41.3,Net Banking,Verified
INV002461,2024-01-29,149324,SIP,10648,West Bengal,Kolkata,T30,26-35,Male,19.5,Net Banking,Verified
INV004294,2024-01-29,120841,Lumpsum,340995,Punjab,Chandigarh,T30,56+,Female,76.0,Mandate,Verified
INV004051,2024-01-29,119552,Lumpsum,283812,Rajasthan,Udaipur,B30,36-45,Female,28.8,Mandate,Pending
INV003220,2024-01-29,125498,SIP,7541,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Mandate,Verified
INV004745,2024-01-29,148569,Lumpsum,14394,West Bengal,Kolkata,T30,18-25,Male,5.2,Net Banking,Verified
INV002504,2024-01-29,119120,Redemption,242201,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified
INV001810,2024-01-29,125498,Lumpsum,365282,Uttar Pradesh,Kanpur,B30,26-35,Female,10.1,Net Banking,Verified
INV000076,2024-01-29,101207,Lumpsum,491534,Gujarat,Ahmedabad,T30,56+,Female,67.1,Cheque,Verified
INV004466,2024-01-29,119093,SIP,5009,Gujarat,Surat,T30,18-25,Female,3.7,Mandate,Verified
INV001545,2024-01-29,120505,SIP,1771,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,UPI,Verified
INV000779,2024-01-29,100016,Redemption,227885,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Cheque,Pending
INV004019,2024-01-29,102885,Lumpsum,16034,Tamil Nadu,Chennai,T30,26-35,Male,20.9,Mandate,Verified
INV003165,2024-01-29,119598,SIP,17187,Punjab,Amritsar,B30,26-35,Male,19.4,Cheque,Verified
INV004075,2024-01-29,125498,Lumpsum,82716,Rajasthan,Jaipur,T30,36-45,Male,56.5,UPI,Verified
INV004278,2024-01-29,119120,Lumpsum,68875,Punjab,Chandigarh,T30,26-35,Male,21.8,Net Banking,Verified
INV004196,2024-01-29,118636,SIP,21246,West Bengal,Kolkata,T30,46-55,Male,44.4,Mandate,Verified
INV004748,2024-01-29,101207,Lumpsum,63246,Delhi,Noida,T30,26-35,Male,12.6,Mandate,Verified
INV002267,2024-01-29,101206,Redemption,132402,Haryana,Faridabad,B30,18-25,Male,4.7,UPI,Verified
INV000354,2024-01-29,125498,SIP,8024,Telangana,Hyderabad,T30,26-35,Male,21.2,Cheque,Pending
INV003823,2024-01-29,118633,SIP,3042,Madhya Pradesh,Indore,T30,26-35,Male,10.5,Net Banking,Verified
INV001420,2024-01-29,120842,Lumpsum,422630,Rajasthan,Jaipur,T30,36-45,Male,32.2,UPI,Pending
INV002979,2024-01-29,148567,SIP,871,Punjab,Chandigarh,T30,36-45,Female,56.2,Mandate,Verified
INV004421,2024-01-29,100016,SIP,25091,Punjab,Amritsar,B30,26-35,Male,20.5,Net Banking,Pending
INV002745,2024-01-29,102886,Lumpsum,323327,Uttar Pradesh,Agra,B30,18-25,Male,7.6,UPI,Verified
INV003074,2024-01-29,100033,Lumpsum,358016,Haryana,Faridabad,B30,26-35,Male,8.3,Net Banking,Verified
INV003248,2024-01-29,118634,SIP,14060,Karnataka,Mysore,B30,26-35,Male,6.5,Mandate,Verified
INV003937,2024-01-29,120506,Lumpsum,414169,Maharashtra,Nashik,B30,56+,Male,31.8,UPI,Verified
INV003689,2024-01-29,120507,Redemption,40117,Haryana,Gurugram,T30,46-55,Male,79.9,Cheque,Verified
INV004011,2024-01-29,148568,Redemption,417356,Punjab,Amritsar,B30,18-25,Female,5.0,Mandate,Verified
INV002708,2024-01-29,118634,Lumpsum,182365,Karnataka,Mysore,B30,26-35,Male,14.0,UPI,Verified
INV002870,2024-01-29,119552,SIP,552,Karnataka,Mysore,B30,26-35,Female,23.7,Mandate,Verified
INV000263,2024-01-29,119094,SIP,42567,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Cheque,Verified
INV000616,2024-01-29,102885,Lumpsum,61713,Maharashtra,Nashik,B30,36-45,Male,50.4,UPI,Verified
INV004457,2024-01-29,148569,SIP,2440,Telangana,Hyderabad,T30,18-25,Male,6.7,Mandate,Verified
INV000154,2024-01-29,119598,Redemption,204672,Haryana,Faridabad,B30,36-45,Male,51.3,Net Banking,Verified
INV001866,2024-01-29,120506,Redemption,72074,Telangana,Hyderabad,T30,36-45,Female,33.9,Cheque,Verified
INV003859,2024-01-29,119599,Redemption,228465,Karnataka,Bangalore,T30,36-45,Male,28.5,Net Banking,Pending
INV004741,2024-01-29,119120,SIP,1064,Telangana,Hyderabad,T30,26-35,Female,24.9,Net Banking,Verified
INV000205,2024-01-29,120506,SIP,16529,Haryana,Faridabad,B30,18-25,Male,4.4,UPI,Pending
INV003235,2024-01-29,120841,Redemption,72257,Haryana,Faridabad,B30,56+,Male,19.0,Cheque,Verified
INV004637,2024-01-29,148567,SIP,56834,Gujarat,Surat,T30,18-25,Male,6.8,UPI,Verified
INV000344,2024-01-29,120844,Lumpsum,282293,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Mandate,Pending
INV004018,2024-01-29,119599,Redemption,531967,Punjab,Chandigarh,T30,56+,Male,47.9,UPI,Verified
INV000318,2024-01-29,119094,SIP,2128,Madhya Pradesh,Bhopal,B30,46-55,Female,47.5,Mandate,Verified
INV001308,2024-01-29,102885,SIP,2606,Rajasthan,Jaipur,T30,36-45,Male,19.3,Mandate,Verified
INV001346,2024-01-29,120843,SIP,4056,Gujarat,Surat,T30,18-25,Male,5.7,Net Banking,Verified
INV000241,2024-01-29,119120,Redemption,153928,Telangana,Hyderabad,T30,26-35,Female,16.5,Cheque,Verified
INV000540,2024-01-29,119552,Lumpsum,467981,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Cheque,Verified
INV000480,2024-01-29,101208,Redemption,354793,Maharashtra,Mumbai,T30,18-25,Male,6.2,Mandate,Pending
INV001743,2024-01-29,149323,Redemption,429711,Telangana,Hyderabad,T30,26-35,Male,23.5,Cheque,Verified
INV004310,2024-01-29,119598,SIP,2849,Telangana,Hyderabad,T30,36-45,Male,18.3,Cheque,Pending
INV003645,2024-01-29,120504,SIP,536,Punjab,Amritsar,B30,26-35,Male,13.4,Net Banking,Verified
INV003150,2024-01-29,101208,SIP,5237,Gujarat,Ahmedabad,T30,26-35,Female,13.6,UPI,Pending
INV000767,2024-01-29,148568,Lumpsum,301458,Karnataka,Bangalore,T30,18-25,Female,5.2,Net Banking,Verified
INV004594,2024-01-29,119095,Lumpsum,357028,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV004413,2024-01-29,118636,SIP,2606,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Verified
INV001879,2024-01-29,120505,SIP,3190,Uttar Pradesh,Lucknow,T30,18-25,Female,6.3,Mandate,Verified
INV004439,2024-01-29,120503,Lumpsum,237499,Haryana,Faridabad,B30,26-35,Male,8.6,UPI,Verified
INV001858,2024-01-29,118636,Redemption,537314,Punjab,Amritsar,B30,36-45,Male,16.6,Net Banking,Verified
INV003925,2024-01-29,148569,SIP,444,Punjab,Amritsar,B30,26-35,Female,14.2,Cheque,Pending
INV003735,2024-01-29,120505,Redemption,66273,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Mandate,Verified
INV002622,2024-01-29,119120,SIP,2836,Karnataka,Mysore,B30,18-25,Female,4.0,UPI,Verified
INV000403,2024-01-29,119095,Redemption,338162,Rajasthan,Jaipur,T30,18-25,Female,7.7,Net Banking,Verified
INV001616,2024-01-29,120843,SIP,51853,Tamil Nadu,Chennai,T30,26-35,Male,23.2,Cheque,Verified
INV002761,2024-01-30,101206,Redemption,300948,Rajasthan,Jaipur,T30,26-35,Male,14.9,Cheque,Verified
INV003176,2024-01-30,118636,Redemption,197595,Haryana,Gurugram,T30,46-55,Male,51.6,Mandate,Verified
INV000062,2024-01-30,101206,SIP,8337,Haryana,Faridabad,B30,46-55,Male,22.9,Net Banking,Verified
INV003528,2024-01-30,100016,SIP,858,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Net Banking,Verified
INV000093,2024-01-30,120842,SIP,26159,Maharashtra,Mumbai,T30,36-45,Female,59.0,Net Banking,Verified
INV001600,2024-01-30,119552,SIP,2895,Rajasthan,Jaipur,T30,26-35,Female,22.9,Mandate,Verified
INV004633,2024-01-30,102887,SIP,1136,Telangana,Hyderabad,T30,18-25,Female,4.9,UPI,Verified
INV004465,2024-01-30,149322,SIP,474,Gujarat,Surat,T30,26-35,Male,14.2,UPI,Verified
INV000904,2024-01-30,120844,SIP,2804,West Bengal,Kolkata,T30,36-45,Male,55.0,Mandate,Verified
INV004231,2024-01-30,149322,Redemption,41255,West Bengal,Kolkata,T30,56+,Male,17.5,Cheque,Verified
INV000547,2024-01-30,118632,Lumpsum,147764,West Bengal,Kolkata,T30,26-35,Male,16.6,Cheque,Verified
INV003043,2024-01-30,119552,SIP,1016,Karnataka,Bangalore,T30,26-35,Male,21.2,Net Banking,Verified
INV001199,2024-01-30,120506,SIP,25230,Telangana,Hyderabad,T30,46-55,Male,94.6,UPI,Verified
INV000854,2024-01-30,120504,Redemption,132141,Karnataka,Bangalore,T30,46-55,Female,79.7,UPI,Verified
INV001887,2024-01-30,120844,SIP,1927,Karnataka,Mysore,B30,26-35,Female,8.1,Cheque,Verified
INV003671,2024-01-30,119552,SIP,8998,Haryana,Gurugram,T30,36-45,Female,22.9,Mandate,Verified
INV001014,2024-01-30,149322,Redemption,315919,Punjab,Chandigarh,T30,18-25,Female,6.9,Cheque,Verified
INV003532,2024-01-30,119120,SIP,3559,Punjab,Amritsar,B30,36-45,Female,18.8,Net Banking,Verified
INV001856,2024-01-30,118635,SIP,1740,Delhi,New Delhi,T30,36-45,Female,43.5,Net Banking,Verified
INV004815,2024-01-30,119598,SIP,1693,Tamil Nadu,Coimbatore,B30,36-45,Male,44.4,Cheque,Pending
INV001441,2024-01-30,101208,SIP,439,Karnataka,Mysore,B30,36-45,Male,56.6,Cheque,Verified
INV001081,2024-01-30,120507,SIP,23691,Gujarat,Ahmedabad,T30,18-25,Male,7.6,Mandate,Verified
INV004392,2024-01-30,125498,SIP,52388,West Bengal,Kolkata,T30,18-25,Male,6.7,Cheque,Verified
INV000581,2024-01-30,120843,SIP,2495,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Net Banking,Verified
INV001163,2024-01-30,101208,SIP,9169,Karnataka,Mysore,B30,26-35,Male,10.2,Net Banking,Verified
INV000758,2024-01-30,100033,Lumpsum,348736,Delhi,New Delhi,T30,56+,Male,61.5,UPI,Verified
INV000380,2024-01-30,120842,SIP,25751,Haryana,Gurugram,T30,56+,Male,24.2,UPI,Verified
INV003734,2024-01-30,119092,Redemption,222534,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Cheque,Verified
INV002061,2024-01-30,118635,SIP,24751,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Verified
INV002306,2024-01-30,149324,Redemption,438616,Tamil Nadu,Chennai,T30,18-25,Male,3.4,Net Banking,Verified
INV002926,2024-01-30,119093,SIP,5714,Telangana,Hyderabad,T30,26-35,Male,16.6,UPI,Pending
INV002215,2024-01-30,119598,Redemption,385125,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,UPI,Verified
INV003724,2024-01-30,100025,SIP,3081,Punjab,Amritsar,B30,56+,Male,52.5,Cheque,Verified
INV001070,2024-01-30,102885,Redemption,320773,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,Verified
INV003962,2024-01-30,119092,SIP,42786,Haryana,Gurugram,T30,26-35,Male,20.4,Mandate,Verified
INV000584,2024-01-30,119599,SIP,2575,Uttar Pradesh,Kanpur,B30,46-55,Female,20.9,UPI,Verified
INV001747,2024-01-30,119120,SIP,23346,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Mandate,Verified
INV004361,2024-01-30,118635,SIP,3115,Haryana,Faridabad,B30,26-35,Female,18.4,Cheque,Verified
INV001318,2024-01-30,102885,SIP,27985,Telangana,Hyderabad,T30,36-45,Male,59.3,Cheque,Pending
INV002418,2024-01-30,125497,SIP,885,Haryana,Faridabad,B30,36-45,Male,34.0,Net Banking,Verified
INV004925,2024-01-30,119092,SIP,2703,Maharashtra,Pune,T30,18-25,Female,5.4,Mandate,Verified
INV001407,2024-01-30,120503,Lumpsum,161563,Rajasthan,Udaipur,B30,26-35,Female,22.2,Net Banking,Verified
INV002599,2024-01-30,119095,SIP,515,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified
INV001213,2024-01-30,120503,Redemption,70171,Punjab,Amritsar,B30,36-45,Male,57.7,Mandate,Verified
INV004763,2024-01-30,125498,Lumpsum,48709,Karnataka,Bangalore,T30,46-55,Female,19.6,Net Banking,Verified
INV001434,2024-01-30,118636,Redemption,222155,Maharashtra,Mumbai,T30,46-55,Male,92.6,Cheque,Verified
INV001215,2024-01-30,120844,Lumpsum,326488,Haryana,Gurugram,T30,36-45,Female,39.3,Cheque,Verified
INV003526,2024-01-30,125498,SIP,2007,Maharashtra,Nashik,B30,36-45,Male,24.2,Mandate,Verified
INV003813,2024-01-30,149322,SIP,2211,Rajasthan,Udaipur,B30,36-45,Male,23.6,UPI,Pending
INV000055,2024-01-30,120503,SIP,14420,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,Verified
INV000260,2024-01-30,118633,SIP,45707,Delhi,Gurugram,T30,18-25,Male,4.1,Cheque,Verified
INV004288,2024-01-30,120844,SIP,986,Punjab,Amritsar,B30,18-25,Female,6.1,Cheque,Verified
INV002348,2024-01-30,120506,SIP,7315,Uttar Pradesh,Agra,B30,26-35,Male,13.4,UPI,Verified
INV001937,2024-01-30,125497,Redemption,308991,Haryana,Gurugram,T30,18-25,Male,7.8,Cheque,Verified
INV000492,2024-01-30,120843,Lumpsum,292269,Telangana,Hyderabad,T30,36-45,Male,12.4,UPI,Verified
INV001333,2024-01-30,119551,SIP,1040,Haryana,Faridabad,B30,26-35,Female,19.0,Mandate,Verified
INV001259,2024-01-30,100033,SIP,8467,Telangana,Hyderabad,T30,26-35,Female,10.6,Cheque,Verified
INV000622,2024-01-30,120504,SIP,2208,Haryana,Faridabad,B30,26-35,Male,18.0,Cheque,Verified
INV003546,2024-01-30,100033,SIP,3309,West Bengal,Kolkata,T30,36-45,Male,16.2,Net Banking,Verified
INV001946,2024-01-30,119093,Lumpsum,35806,Delhi,Noida,T30,26-35,Male,13.2,UPI,Verified
INV004277,2024-01-30,120504,SIP,54783,Telangana,Hyderabad,T30,26-35,Male,19.6,UPI,Verified
INV002555,2024-01-30,149324,SIP,22192,Gujarat,Ahmedabad,T30,36-45,Male,24.5,Net Banking,Pending
INV000515,2024-01-30,119551,Redemption,21972,Delhi,Noida,T30,18-25,Male,5.1,UPI,Verified
INV002874,2024-01-30,120504,SIP,17860,Punjab,Chandigarh,T30,56+,Female,15.0,Net Banking,Verified
INV003324,2024-01-30,148568,SIP,12618,Karnataka,Mysore,B30,26-35,Male,20.7,Net Banking,Verified
INV001031,2024-01-30,119093,Lumpsum,255314,Delhi,New Delhi,T30,36-45,Female,23.0,UPI,Verified
INV000466,2024-01-30,119598,SIP,10096,Haryana,Faridabad,B30,18-25,Male,4.4,Net Banking,Pending
INV002656,2024-01-30,119094,SIP,27204,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Net Banking,Verified
INV002466,2024-01-30,118633,SIP,5781,Madhya Pradesh,Indore,T30,36-45,Male,36.9,Net Banking,Verified
INV003817,2024-01-31,119095,Redemption,446821,Gujarat,Surat,T30,26-35,Male,9.0,Mandate,Verified
INV004241,2024-01-31,125497,SIP,26781,Maharashtra,Mumbai,T30,36-45,Male,18.9,Mandate,Verified
INV001459,2024-01-31,102885,Redemption,330857,Gujarat,Surat,T30,26-35,Male,24.9,UPI,Verified
INV001502,2024-01-31,118633,Lumpsum,471731,Rajasthan,Jaipur,T30,26-35,Male,19.8,UPI,Verified
INV004526,2024-01-31,101208,Lumpsum,465204,West Bengal,Kolkata,T30,36-45,Male,19.9,UPI,Verified
INV003794,2024-01-31,119094,Redemption,346995,Gujarat,Ahmedabad,T30,26-35,Male,22.1,UPI,Verified
INV003171,2024-01-31,125497,SIP,7075,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
INV003399,2024-01-31,119552,SIP,7799,Telangana,Hyderabad,T30,26-35,Female,16.0,Cheque,Verified
INV004570,2024-01-31,125497,Redemption,26906,Uttar Pradesh,Kanpur,B30,56+,Male,20.7,UPI,Verified
INV002464,2024-01-31,149324,Redemption,122249,Karnataka,Bangalore,T30,26-35,Female,22.9,Mandate,Verified
INV003195,2024-01-31,148569,SIP,2839,Uttar Pradesh,Lucknow,T30,36-45,Female,54.3,Cheque,Verified
INV001096,2024-01-31,119092,SIP,9146,Punjab,Chandigarh,T30,26-35,Male,24.5,Net Banking,Verified
INV003671,2024-01-31,119094,SIP,813,Haryana,Gurugram,T30,36-45,Female,22.9,Cheque,Verified
INV000914,2024-01-31,120843,SIP,10388,Karnataka,Mysore,B30,18-25,Male,3.8,Cheque,Verified
INV000156,2024-01-31,100016,SIP,2477,Telangana,Hyderabad,T30,46-55,Male,29.1,Net Banking,Verified
INV004526,2024-01-31,125498,SIP,5826,West Bengal,Kolkata,T30,36-45,Male,19.9,UPI,Verified
INV003799,2024-01-31,100016,Redemption,30704,Punjab,Amritsar,B30,18-25,Male,5.6,Cheque,Verified
INV001575,2024-01-31,100033,Lumpsum,226842,Karnataka,Bangalore,T30,26-35,Male,12.0,UPI,Verified
INV004388,2024-01-31,118634,Lumpsum,257946,Gujarat,Surat,T30,26-35,Female,10.3,UPI,Verified
INV001715,2024-01-31,118634,SIP,3007,Gujarat,Surat,T30,18-25,Male,7.7,Cheque,Verified
INV001418,2024-01-31,119095,SIP,519,Delhi,Noida,T30,36-45,Male,39.2,Mandate,Verified
INV003513,2024-01-31,149323,SIP,56193,West Bengal,Kolkata,T30,36-45,Male,57.3,UPI,Verified
INV001950,2024-01-31,149322,Lumpsum,249888,Maharashtra,Pune,T30,26-35,Female,6.0,Cheque,Verified
INV004015,2024-01-31,119092,SIP,2608,Maharashtra,Mumbai,T30,18-25,Female,7.6,Mandate,Verified
INV001178,2024-01-31,102886,SIP,22322,West Bengal,Kolkata,T30,26-35,Female,10.3,UPI,Verified
INV000466,2024-01-31,125497,Lumpsum,445427,Haryana,Faridabad,B30,18-25,Male,4.4,Mandate,Verified
INV002571,2024-01-31,148568,SIP,8673,Delhi,New Delhi,T30,36-45,Female,32.1,Cheque,Verified
INV000329,2024-01-31,101207,SIP,818,Tamil Nadu,Chennai,T30,18-25,Male,6.5,Cheque,Verified
INV003163,2024-01-31,125497,SIP,45555,Punjab,Amritsar,B30,36-45,Female,47.5,UPI,Verified
INV003562,2024-01-31,148569,SIP,2976,West Bengal,Kolkata,T30,26-35,Female,11.8,Net Banking,Verified
INV001903,2024-01-31,102885,SIP,4887,Delhi,New Delhi,T30,26-35,Female,8.8,UPI,Verified
INV003550,2024-01-31,101206,Lumpsum,113607,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,UPI,Verified
INV001532,2024-01-31,120843,Redemption,200219,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Net Banking,Verified
INV003968,2024-01-31,149322,SIP,992,Maharashtra,Mumbai,T30,46-55,Female,58.7,UPI,Verified
INV000920,2024-01-31,101207,SIP,453,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified
INV001386,2024-01-31,120844,SIP,1114,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Net Banking,Verified
INV002744,2024-01-31,120504,SIP,961,Karnataka,Bangalore,T30,36-45,Male,25.9,Mandate,Verified
INV003662,2024-01-31,118635,Lumpsum,277282,Rajasthan,Jaipur,T30,18-25,Male,5.7,Mandate,Verified
INV004774,2024-01-31,102886,Redemption,343233,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,Cheque,Verified
INV000704,2024-01-31,120503,SIP,986,Gujarat,Ahmedabad,T30,18-25,Male,4.5,Net Banking,Verified
INV002966,2024-01-31,120506,Redemption,285065,Gujarat,Ahmedabad,T30,26-35,Female,18.4,Net Banking,Verified
INV003982,2024-01-31,118633,Lumpsum,231064,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Mandate,Verified
INV003520,2024-01-31,148569,SIP,1646,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,Cheque,Pending
INV000765,2024-01-31,119120,SIP,2050,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Verified
INV002369,2024-01-31,149323,Lumpsum,80267,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,Cheque,Pending
INV004465,2024-01-31,119093,Lumpsum,45373,Gujarat,Surat,T30,26-35,Male,14.2,Cheque,Verified
INV001060,2024-01-31,101207,SIP,5702,Telangana,Hyderabad,T30,36-45,Male,29.0,Cheque,Pending
INV000089,2024-01-31,118633,Redemption,566183,Maharashtra,Mumbai,T30,26-35,Female,11.2,Mandate,Verified
INV004407,2024-01-31,102886,SIP,2978,Punjab,Chandigarh,T30,18-25,Male,7.7,UPI,Verified
INV004304,2024-01-31,100025,SIP,2410,Haryana,Gurugram,T30,18-25,Male,5.5,Cheque,Verified
INV003718,2024-01-31,120507,Redemption,285620,Telangana,Hyderabad,T30,46-55,Male,65.3,UPI,Verified
INV001576,2024-01-31,120844,SIP,4914,Delhi,Noida,T30,46-55,Female,46.5,Mandate,Verified
INV003710,2024-01-31,119552,SIP,17929,Rajasthan,Udaipur,B30,26-35,Male,19.6,Mandate,Verified
INV003267,2024-01-31,148567,SIP,2768,Rajasthan,Udaipur,B30,36-45,Male,29.9,Cheque,Pending
INV002197,2024-01-31,102885,SIP,2133,Delhi,Noida,T30,18-25,Male,6.3,Mandate,Verified
INV002072,2024-01-31,125498,SIP,26034,Punjab,Chandigarh,T30,26-35,Female,15.2,Cheque,Verified
INV002921,2024-01-31,149323,Lumpsum,212759,Punjab,Amritsar,B30,18-25,Female,5.4,Mandate,Verified
INV000737,2024-01-31,101208,SIP,52555,Madhya Pradesh,Indore,T30,26-35,Female,10.0,Cheque,Verified
INV003911,2024-01-31,101206,SIP,2070,Telangana,Hyderabad,T30,36-45,Male,21.5,UPI,Verified
INV000813,2024-01-31,119094,Redemption,205654,Telangana,Hyderabad,T30,46-55,Male,38.7,Mandate,Verified
INV000624,2024-01-31,119093,SIP,595,West Bengal,Kolkata,T30,56+,Male,79.6,Cheque,Verified
INV002574,2024-01-31,119598,SIP,4100,Maharashtra,Nashik,B30,26-35,Male,11.1,Mandate,Pending
INV000880,2024-01-31,102886,SIP,2037,Madhya Pradesh,Indore,T30,26-35,Male,18.4,Cheque,Verified
INV004924,2024-01-31,119093,SIP,4588,Telangana,Hyderabad,T30,36-45,Male,16.1,Cheque,Verified
INV000630,2024-01-31,118634,SIP,6920,Uttar Pradesh,Kanpur,B30,26-35,Male,18.9,Mandate,Verified
